voterId,name,age,gender,phone,email,address,state,pincode,aadhaarId,registrationDate
INDVOTER101510,Jairaj Som,77,Other,9827842791,jairajsom767377@outlook.com,"17, Sunder, Yamunanagar 382721",Mizoram,215796,044807809807,2021-09-03
INDVOTER101427,Gopal Kothari,25,Female,9259719677,gopalkothari768909@outlook.com,"49/97, Bajaj Chowk, Machilipatnam 002544",Tamil Nadu,232817,784342201826,2017-08-06
INDVOTER101684,Lucky Sama,65,Other,9213375993,luckysama769273@yahoo.com,"82/41, Mohan Road, Yamunanagar-123889",Andhra Pradesh,083460,166733966482,2020-03-01
INDVOTER101555,Urishilla Gara,49,Other,9489526472,urishillagara770492@yahoo.com,"77/986, Viswanathan Path, Panipat 292240",Mizoram,602590,336238673011,2016-07-15
INDVOTER101175,Anya Memon,71,Male,9933962059,anyamemon771564@gmail.com,"55/096, Bhardwaj Nagar, Kakinada 916125",Uttar Pradesh,976136,815332578864,2023-12-28
INDVOTER101579,Zaitra Ahluwalia,55,Male,9917832641,zaitraahluwalia772880@yahoo.com,"44, Sridhar, Akola-971635",Assam,050187,933097964355,2023-03-25
INDVOTER101037,Rudra Kaul,58,Other,9337990340,rudrakaul773131@outlook.com,"049, Solanki Zila, Ichalkaranji 404217",Rajasthan,217506,646920505429,2015-03-07
INDVOTER101729,Ekavir Kaul,73,Other,9195364559,ekavirkaul774421@yahoo.com,"31/75, Bath Ganj, Jalna 929758",Sikkim,175658,555806607435,2021-09-17
INDVOTER101002,Vyanjana Aurora,32,Female,9725469495,vyanjanaaurora775580@yahoo.com,"65/46, Raman Path, Jammu-297094",Assam,938101,577289222343,2022-11-18
INDVOTER101770,Chasmum Palla,73,Female,9591422365,chasmumpalla776455@yahoo.com,"69, Sachdeva Road, Sonipat 303855",Himachal Pradesh,270417,276774968471,2015-11-03
INDVOTER101758,Siya Behl,34,Other,9241775311,siyabehl777576@outlook.com,"448, Pandit Chowk, Raichur 889507",Gujarat,187199,446039034121,2020-10-04
INDVOTER101773,Lipika Sarin,28,Other,9910717710,lipikasarin778500@outlook.com,"H.No. 02, Suresh Nagar, Gudivada 646525",Mizoram,209789,538974954924,2018-12-20
INDVOTER101516,Arin Pathak,55,Male,9698840317,arinpathak77910@gmail.com,"63/091, Agarwal Circle, Mehsana 251356",Andhra Pradesh,448998,077873578170,2019-10-06
INDVOTER101178,Kevin Sehgal,42,Male,9420430620,kevinsehgal780129@outlook.com,"10, Mallick Marg, Visakhapatnam 038677",Manipur,845037,287459923515,2015-08-27
INDVOTER101673,Samesh Sehgal,44,Other,9634581888,sameshsehgal781375@outlook.com,"H.No. 14, Cheema Chowk, Nagaon 249544",Gujarat,434094,213226150543,2022-06-04
INDVOTER100963,Shravya Wable,25,Female,9447069858,shravyawable782968@yahoo.com,"24/058, Gade Chowk, Morena 224989",Uttar Pradesh,615647,111407578558,2019-02-23
INDVOTER101252,Oliver Nagar,36,Male,9966998720,olivernagar783961@yahoo.com,"37/630, Chauhan Zila, Delhi-037311",Odisha,484636,810848834269,2017-10-05
INDVOTER100901,Lohit Chaudhari,81,Female,9666534880,lohitchaudhari784327@yahoo.com,"H.No. 354, Ahluwalia Path, South Dumdum-167909",Andhra Pradesh,192865,546053165551,2021-06-04
INDVOTER101033,Isaac Dani,29,Other,9268654707,isaacdani785690@gmail.com,"52/119, Sangha Zila, Buxar 984409",Karnataka,677309,860985473956,2019-12-06
INDVOTER101636,Rachita Agrawal,20,Other,9891397716,rachitaagrawal786422@outlook.com,"42/654, Dayal Path, Nizamabad-558692",Karnataka,445627,178527971793,2018-04-08
INDVOTER101722,Tanveer Setty,64,Female,9542849290,tanveersetty787992@outlook.com,"43, Bhatti Street, Bihar Sharif 660763",Manipur,885617,942140524574,2020-08-09
INDVOTER101407,Rachita Sandhu,21,Female,9744067407,rachitasandhu788670@gmail.com,"58, Sidhu, Latur-651064",Arunachal Pradesh,970385,725544599468,2021-09-16
INDVOTER100973,Shivansh Dani,48,Other,9073799594,shivanshdani789217@gmail.com,"94/510, Sridhar Path, Anand-575547",Chhattisgarh,617735,474412772481,2015-01-09
INDVOTER101755,Hredhaan Devan,60,Other,9119820412,hredhaandevan790172@gmail.com,"H.No. 694, Bir Marg, Srikakulam-006166",Andhra Pradesh,500393,532929472557,2017-06-19
INDVOTER100964,Ladli Mukherjee,32,Male,9599918775,ladlimukherjee791423@gmail.com,"68/941, Thaman Nagar, Panihati 344916",Kerala,996431,540929313267,2015-11-29
INDVOTER101687,Ikbal Garg,72,Other,9678191632,ikbalgarg792842@outlook.com,"H.No. 61, Shanker Circle, Kalyan-Dombivli-454106",Arunachal Pradesh,909199,991224676754,2015-08-08
INDVOTER101742,Brijesh Raval,45,Female,9358139538,brijeshraval793341@yahoo.com,"68, Narain Marg, Tiruchirappalli 599510",Bihar,292830,302396832419,2023-07-19
INDVOTER101751,Chakradhar Bajwa,45,Female,9167575946,chakradharbajwa794446@yahoo.com,"07/663, Mammen Road, Bidhannagar 842710",Uttar Pradesh,550999,516969629314,2015-02-01
INDVOTER101413,Dalbir Narain,51,Other,9362408936,dalbirnarain795219@outlook.com,"40/31, Bora Road, Jalandhar 691563",Assam,720443,017228573884,2017-01-01
INDVOTER101160,Finn Parikh,48,Female,9942032491,finnparikh796488@yahoo.com,"41, Lall Zila, Tiruchirappalli-956266",Chhattisgarh,224384,585618864313,2016-11-20
INDVOTER101386,Anay Sami,88,Female,9679463045,anaysami797315@outlook.com,"H.No. 645, Balasubramanian Chowk, Sasaram 266452",Madhya Pradesh,181452,588870120170,2018-04-11
INDVOTER101565,Tara Bhargava,74,Other,9792385031,tarabhargava798575@gmail.com,"39/230, Oza Circle, Akola 543835",Jharkhand,943711,102997748412,2015-03-19
INDVOTER101560,Abhiram Basu,82,Other,9748672182,abhirambasu79994@yahoo.com,"28/49, Tak Circle, Tenali-900325",Nagaland,389372,141181191426,2022-07-20
INDVOTER101701,Upadhriti Sabharwal,39,Male,9738518288,upadhritisabharwal800370@yahoo.com,"317, Dhar Ganj, Bally-752115",Punjab,963725,545497245038,2022-01-14
INDVOTER101578,Matthew Kade,85,Male,9332130895,matthewkade801346@gmail.com,"62/01, Pai Road, Bhimavaram-450548",Arunachal Pradesh,617291,075855250169,2023-06-09
INDVOTER100825,Wriddhish Khurana,44,Male,9108076107,wriddhishkhurana802126@gmail.com,"H.No. 53, Bassi Marg, Machilipatnam-962853",Haryana,680866,626004768264,2020-06-13
INDVOTER101025,Ishani Golla,31,Female,9525190112,ishanigolla803957@yahoo.com,"31/488, Chad, Uluberia-103347",Madhya Pradesh,988348,571973280257,2015-09-28
INDVOTER101580,Sanya Mahal,45,Female,9764076033,sanyamahal804368@yahoo.com,"99/34, Bhandari Ganj, Udupi-009213",Nagaland,083316,713076586431,2016-12-04
INDVOTER100829,Watika Badal,60,Female,9982518053,watikabadal805797@yahoo.com,"98, Prabhu Street, Akola-460005",Goa,836619,131506477958,2020-04-27
INDVOTER101583,Aishani Bhatia,55,Male,9466686111,aishanibhatia806207@yahoo.com,"50/676, Salvi Ganj, Jabalpur-242773",Maharashtra,333607,582103606733,2020-03-21
INDVOTER101520,Ekaraj Chakrabarti,72,Female,9768425773,ekarajchakrabarti807508@outlook.com,"35/093, Rajagopal Circle, Panipat-283715",Punjab,056063,371897317059,2018-02-20
INDVOTER101596,Anamika Banik,43,Other,9361505973,anamikabanik808291@outlook.com,"H.No. 576, Dutta Nagar, Gopalpur 964531",Kerala,649562,683107321136,2021-05-30
INDVOTER101590,Kiaan Jaggi,45,Other,9676631864,kiaanjaggi809776@outlook.com,"91/09, Kohli Ganj, Gangtok-601798",Arunachal Pradesh,365351,299054788504,2021-07-02
INDVOTER101470,Yashvi Badal,49,Male,9062089000,yashvibadal810436@outlook.com,"68/669, Wagle Street, Khammam-042990",Himachal Pradesh,507655,993979713537,2022-10-21
INDVOTER101585,Omya Dave,67,Other,9247524369,omyadave811458@gmail.com,"H.No. 942, Behl Zila, Dharmavaram 611807",Goa,880371,569763498263,2022-11-15
INDVOTER101616,Agastya Chana,25,Other,9689346902,agastyachana812214@gmail.com,"97, Palla Zila, Amravati-752861",Assam,864431,827171778819,2017-04-06
INDVOTER101091,Mitali Dhingra,42,Other,9622387858,mitalidhingra813471@yahoo.com,"H.No. 562, Kakar Circle, Nashik 926073",Haryana,945496,128480997198,2018-11-06
INDVOTER101260,Harshil Ratta,83,Other,9398589428,harshilratta814145@gmail.com,"H.No. 735, Kala Ganj, Darbhanga 104239",Rajasthan,082626,588665886390,2021-06-06
INDVOTER101296,Logan Narayan,75,Other,9458252160,logannarayan815726@outlook.com,"43, Atwal Nagar, Satara 857896",Bihar,441889,799107682749,2023-02-25
INDVOTER101649,Bimala Sagar,73,Male,9183823049,bimalasagar816759@gmail.com,"H.No. 58, Sarin Marg, Phusro 966260",Mizoram,133569,057290368222,2022-07-13
INDVOTER101207,Ishani Chada,55,Other,9842387583,ishanichada817852@gmail.com,"676, Thakur Circle, Loni-662832",Arunachal Pradesh,887217,500560440506,2022-04-24
INDVOTER100860,Chasmum Narang,38,Other,9002553297,chasmumnarang818845@gmail.com,"71/560, Khosla Zila, Kharagpur-044499",Mizoram,718243,923795010347,2023-05-23
INDVOTER101062,Zayan Morar,61,Female,9877488500,zayanmorar819750@outlook.com,"29, Parikh Chowk, Pudukkottai-529328",Telangana,638646,820413586757,2020-08-20
INDVOTER100822,Anay Dash,48,Other,9476725136,anaydash820902@gmail.com,"H.No. 631, Subramaniam Path, Raebareli 571035",Telangana,736446,133058799182,2016-12-06
INDVOTER101686,Kavya Sarna,27,Male,9076324268,kavyasarna821235@yahoo.com,"H.No. 142, Babu Street, Asansol-953616",Madhya Pradesh,243681,145943239012,2017-12-20
INDVOTER101788,Indrajit Agate,70,Male,9370687333,indrajitagate822182@outlook.com,"96/10, Kunda Circle, Kottayam 820552",Tamil Nadu,770169,237041811156,2021-09-13
INDVOTER101467,Abdul Shenoy,87,Female,9517663898,abdulshenoy823685@yahoo.com,"32, Guha Ganj, Jamnagar-549394",Arunachal Pradesh,086121,098823897383,2018-01-22
INDVOTER101453,Balendra Jain,71,Female,9131971363,balendrajain824364@gmail.com,"18, Vyas Chowk, Pimpri-Chinchwad 054256",Uttar Pradesh,787111,868974771345,2020-08-11
INDVOTER101295,Zayyan Sant,69,Male,9067255724,zayyansant825895@outlook.com,"72/267, Padmanabhan Ganj, Siwan-358319",Jharkhand,244071,447632031085,2015-06-09
INDVOTER101483,Robert Khare,54,Female,9457553377,robertkhare826453@outlook.com,"91, Halder Nagar, Mathura 052168",Tamil Nadu,918300,714219948283,2017-10-30
INDVOTER101620,Megha Yogi,82,Female,9399809105,meghayogi82734@outlook.com,"51, Das Chowk, Narasaraopet-638681",Jharkhand,251377,436330523484,2015-02-17
INDVOTER101639,Janya Shroff,23,Other,9351626554,janyashroff82814@outlook.com,"78/084, Gupta Nagar, North Dumdum-983126",Sikkim,729622,960454551599,2023-08-20
INDVOTER101364,Hemang Chahal,37,Male,9934996269,hemangchahal829479@gmail.com,"H.No. 243, Solanki Street, Jammu-609041",Maharashtra,276412,982358582387,2020-07-18
INDVOTER101644,Harsh Hayre,72,Male,9899885231,harshhayre830654@gmail.com,"83/736, Anne Marg, Raiganj 443978",Manipur,632573,329716148878,2018-10-11
INDVOTER101320,Avni Nair,80,Female,9266660593,avninair831220@yahoo.com,"H.No. 85, Amble Marg, Arrah-948918",West Bengal,937423,272967631867,2021-01-05
INDVOTER101633,Bhavya Narayanan,76,Female,9365208585,bhavyanarayanan832395@outlook.com,"91, Mistry Street, Bhalswa Jahangir Pur 481613",Telangana,833778,202701014095,2019-08-06
INDVOTER101274,Owen Kale,71,Male,9842537707,owenkale833339@yahoo.com,"214, Shah Path, Bokaro 250995",Andhra Pradesh,227287,586194483590,2022-11-23
INDVOTER101696,Bhanumati Nadkarni,31,Female,9695930138,bhanumatinadkarni834223@outlook.com,"95/457, Saha Road, Aurangabad 127222",Gujarat,180850,671744699695,2022-07-04
INDVOTER101402,Sara Boase,89,Male,9490922278,saraboase835153@yahoo.com,"638, Tiwari Street, Mirzapur-871407",Odisha,634638,762928482496,2021-08-10
INDVOTER101394,Krishna Trivedi,74,Male,9204687379,krishnatrivedi836644@gmail.com,"H.No. 27, Sarkar Road, Junagadh 678414",Meghalaya,795162,280704101793,2016-04-12
INDVOTER101538,Mitali Rana,87,Male,9989417429,mitalirana837907@yahoo.com,"H.No. 72, Joshi Circle, Orai-309091",Kerala,100281,981161787258,2017-05-03
INDVOTER101658,Chaitaly Kapoor,39,Female,9076628218,chaitalykapoor838236@gmail.com,"43/938, Kannan Path, Vijayawada 535564",Andhra Pradesh,801633,981831347733,2016-02-29
INDVOTER101249,Warda Krishna,70,Female,9234669494,wardakrishna839210@gmail.com,"642, Sachdeva Circle, Nashik-550047",Mizoram,262404,841907193015,2018-03-03
INDVOTER101741,Vritti Sastry,81,Male,9955142971,vrittisastry840405@outlook.com,"H.No. 889, Panchal, Chandigarh 368821",Kerala,072412,657313285484,2019-03-23
INDVOTER100996,Ati Mahajan,56,Other,9227600569,atimahajan841965@outlook.com,"H.No. 106, Minhas Chowk, Silchar-275450",Bihar,175725,767241039494,2023-02-16
INDVOTER101215,Dipta Bandi,28,Other,9192330730,diptabandi842249@gmail.com,"H.No. 80, Swaminathan Marg, Begusarai-994826",Uttar Pradesh,126711,137608948801,2019-09-20
INDVOTER101468,Alka Dugar,89,Female,9832974183,alkadugar843299@outlook.com,"979, Comar Zila, Rajahmundry-482807",Rajasthan,495551,999573321748,2023-04-15
INDVOTER101748,Chavvi Sharaf,65,Male,9198186556,chavvisharaf84438@outlook.com,"617, Pandey Street, Guntur 322793",Assam,012925,286475477828,2019-05-12
INDVOTER101814,Eiravati Goswami,36,Female,9367232757,eiravatigoswami845926@outlook.com,"75, Chokshi, Gandhidham-858921",Karnataka,627764,205408645556,2023-06-15
INDVOTER101603,Yuvraj Dave,36,Male,9286181013,yuvrajdave846913@outlook.com,"18, Lal Path, Surendranagar Dudhrej-565084",Bihar,062613,875374318965,2023-09-15
INDVOTER101833,Lila Gera,66,Other,9143283697,lilagera847570@yahoo.com,"H.No. 837, Dugar, Tiruppur-784059",Odisha,971454,237880773805,2018-01-11
INDVOTER101073,Yashodhara Deshpande,38,Female,9475744099,yashodharadeshpande848245@outlook.com,"H.No. 71, Tandon Street, Surat-223885",Chhattisgarh,374619,679673878589,2019-07-03
INDVOTER101482,Logan Mani,41,Other,9659871286,loganmani84976@outlook.com,"055, Pant Chowk, Tumkur 786933",Kerala,459397,295902733326,2023-10-02
INDVOTER101651,Jyoti Singhal,55,Female,9917934895,jyotisinghal85031@outlook.com,"78/483, Manne, Raiganj 556741",Chhattisgarh,482559,171325499528,2020-12-30
INDVOTER101240,Fiyaz Walia,35,Male,9210669628,fiyazwalia851492@outlook.com,"25, Ravi Chowk, Maheshtala 037028",Bihar,546452,123204508115,2017-10-14
INDVOTER101724,Arunima Choudhry,89,Male,9570557722,arunimachoudhry852359@gmail.com,"67/96, Dutt Zila, Naihati 237849",Nagaland,862536,868561979178,2016-11-09
INDVOTER101589,Abeer Dara,23,Female,9002554405,abeerdara853468@outlook.com,"82/160, Naik Nagar, Varanasi-527095",Uttar Pradesh,109758,635902205343,2023-01-04
INDVOTER101188,Osha Radhakrishnan,25,Female,9347439450,osharadhakrishnan854761@gmail.com,"622, Shetty Path, Raebareli-484997",Goa,573606,196263178037,2019-12-15
INDVOTER101136,Chaitanya Wali,19,Other,9086451821,chaitanyawali855627@outlook.com,"H.No. 876, Kumar Nagar, Avadi 129923",Arunachal Pradesh,346847,396838644883,2015-07-28
INDVOTER101838,Advik Dhawan,70,Female,9589781004,advikdhawan856410@outlook.com,"H.No. 903, Patil Road, Hyderabad-970420",Uttar Pradesh,508786,706962457032,2017-04-15
INDVOTER101830,Ishanvi Dugal,81,Male,9776385280,ishanvidugal857979@yahoo.com,"H.No. 769, Khatri Path, Nagpur 980113",Rajasthan,288705,261415141883,2020-02-28
INDVOTER101750,Liam Mallick,62,Male,9019050262,liammallick858276@gmail.com,"14/40, Sen Path, Hazaribagh-920354",Tripura,455080,366099662117,2018-01-27
INDVOTER101264,Krishna Sundaram,46,Other,9506962964,krishnasundaram85952@outlook.com,"972, Prashad Zila, Gorakhpur 897039",West Bengal,559144,193176284218,2016-03-02
INDVOTER100931,Jeet Dada,74,Female,9918990708,jeetdada860352@gmail.com,"047, Aggarwal Marg, Bathinda-640151",Odisha,861081,958356722498,2020-11-18
INDVOTER101782,Peter Ahluwalia,59,Other,9536877274,peterahluwalia86112@gmail.com,"75/885, Pandya, Jaipur-289006",Kerala,285624,727563405332,2022-03-18
INDVOTER101738,Nilima Pant,82,Other,9656113386,nilimapant862414@yahoo.com,"02/279, Tak Path, Tenali 338820",Goa,870360,882549113227,2015-08-06
INDVOTER101473,Laban Sehgal,41,Male,9363729775,labansehgal863237@outlook.com,"H.No. 107, Agate Road, Rewa 554345",Meghalaya,983717,978092212976,2018-05-29
INDVOTER101009,Vivaan Madan,76,Other,9753145366,vivaanmadan864429@outlook.com,"43/50, Patel Circle, Parbhani 861723",Kerala,485924,289992470211,2015-05-23
INDVOTER101244,Qasim Rao,49,Other,9710135786,qasimrao865279@yahoo.com,"046, Andra Nagar, Aligarh-599281",Himachal Pradesh,221759,223934159489,2021-02-09
INDVOTER101266,Amruta Tak,79,Male,9569015952,amrutatak866854@gmail.com,"69/06, Sule Circle, Nagpur 391053",Maharashtra,834834,119062241832,2018-01-31
INDVOTER101859,Unni Kale,77,Male,9747847137,unnikale867371@gmail.com,"77/14, Rege Ganj, Srikakulam 072223",Uttar Pradesh,599612,810626918330,2019-03-22
INDVOTER101670,Rajata Sharaf,47,Female,9657589647,rajatasharaf868291@outlook.com,"H.No. 02, Gandhi Marg, Ulhasnagar-845570",Kerala,947047,103624469204,2015-05-14
INDVOTER101666,Tanvi Pandit,19,Male,9281801811,tanvipandit869865@yahoo.com,"68/363, Gopal Circle, Avadi-428135",Maharashtra,933572,699512067957,2022-04-16
INDVOTER101763,Jason Sheth,59,Female,9319760271,jasonsheth870198@yahoo.com,"272, Naidu Street, Thiruvananthapuram-392873",Sikkim,796750,538355081306,2017-12-03
INDVOTER101798,Shivani Walla,43,Male,9589812576,shivaniwalla871487@outlook.com,"884, Solanki Road, Bhavnagar 719274",Rajasthan,674456,135876491581,2017-04-30
INDVOTER101567,Keya Ben,46,Male,9211146096,keyaben872786@yahoo.com,"34, Rajan Path, Ballia-006609",Punjab,149948,230566363419,2018-12-07
INDVOTER101508,Isaac Khare,55,Male,9105517906,isaackhare873508@gmail.com,"H.No. 40, Edwin Street, Moradabad-042587",Goa,276309,017175211831,2020-06-15
INDVOTER101832,Indrajit Andra,57,Other,9993291791,indrajitandra874511@gmail.com,"80/91, Agate Zila, Gorakhpur 634803",Goa,183947,476770703428,2019-12-16
INDVOTER101501,Hemang Dhawan,29,Other,9413108403,hemangdhawan875423@yahoo.com,"31, Baria Marg, Mahbubnagar 553957",Bihar,434957,324555210285,2021-12-02
INDVOTER101452,Orinder Behl,34,Other,9851012049,orinderbehl876889@outlook.com,"H.No. 88, Gade, Solapur-564355",Mizoram,565069,046572341824,2018-11-19
INDVOTER100976,Rachana Hans,42,Other,9282538638,rachanahans877230@yahoo.com,"H.No. 480, Seshadri Ganj, Bathinda-264510",Haryana,314576,561815514762,2016-11-19
INDVOTER100921,Jagdish Lalla,81,Female,9470897671,jagdishlalla878299@gmail.com,"409, Tiwari Street, South Dumdum 301755",Goa,761421,985942927269,2023-12-24
INDVOTER101312,Anmol Seshadri,34,Other,9491818572,anmolseshadri879563@outlook.com,"209, Purohit Chowk, Madurai 577405",Jharkhand,798686,149684567602,2022-11-29
INDVOTER101303,Nathaniel Nazareth,48,Female,9844856227,nathanielnazareth88018@gmail.com,"487, Sha Nagar, Bihar Sharif 184377",Himachal Pradesh,173332,695167849489,2018-08-01
INDVOTER101761,Nirja Tandon,62,Other,9826919347,nirjatandon881268@gmail.com,"H.No. 304, Balan Marg, Baranagar 468127",Odisha,063083,300014811305,2016-12-30
INDVOTER101533,Onkar Pai,47,Female,9238846782,onkarpai882823@gmail.com,"46/21, Sharaf Ganj, Kirari Suleman Nagar-192299",Sikkim,550838,674013058771,2023-01-03
INDVOTER101881,Saanvi Sagar,73,Female,9986031349,saanvisagar883464@outlook.com,"27/74, Solanki Ganj, Thoothukudi 360769",Chhattisgarh,508927,241789827370,2019-11-15
INDVOTER101373,Jasmit Reddy,29,Other,9701422446,jasmitreddy884473@gmail.com,"67, Divan Path, Begusarai-557254",Telangana,402611,915987488898,2016-06-02
INDVOTER101162,Wazir Setty,44,Other,9094647041,wazirsetty885160@yahoo.com,"H.No. 92, Raval Circle, Bhagalpur 059003",Maharashtra,715908,346289554456,2016-04-04
INDVOTER101187,Joshua Dash,61,Female,9785986916,joshuadash886648@gmail.com,"03, Wable Marg, Aizawl-005254",Odisha,482190,352043167441,2016-03-16
INDVOTER101855,Garima Kade,61,Male,9274037660,garimakade88793@outlook.com,"H.No. 61, Kala Street, Surendranagar Dudhrej 578631",Punjab,844566,364502786567,2022-11-27
INDVOTER101868,Yochana Hayre,89,Other,9244123187,yochanahayre888896@yahoo.com,"H.No. 797, Gill Chowk, Baranagar 056767",Nagaland,870490,042930133998,2022-07-09
INDVOTER101725,Joshua Mand,69,Other,9549906189,joshuamand88943@yahoo.com,"H.No. 952, Iyengar Ganj, Chinsurah 568675",Uttar Pradesh,742800,283740219816,2016-09-25
INDVOTER101088,Indali Pathak,38,Female,9760324191,indalipathak890129@yahoo.com,"45/243, Chacko Path, Dhanbad-044495",Andhra Pradesh,585500,007433888072,2018-09-20
INDVOTER101756,Nikita Yohannan,28,Female,9920929173,nikitayohannan891509@gmail.com,"H.No. 739, Kala Circle, Dhule-057709",Tripura,147065,217019526742,2017-10-10
INDVOTER101889,Falak Dar,68,Female,9878594533,falakdar892925@gmail.com,"42, Manne, Rajahmundry-646000",Haryana,219586,498108656078,2020-08-17
INDVOTER101385,Anya Gade,25,Female,9143871925,anyagade893974@gmail.com,"96, Sethi Ganj, Panipat 926913",Tripura,788464,571919453188,2016-06-11
INDVOTER101262,Suhani Khalsa,36,Other,9866478343,suhanikhalsa894547@yahoo.com,"H.No. 178, Narayanan Road, Morbi 706060",Goa,679393,594644272503,2017-02-16
